Metric, 	Min, 	Max, 	Median
NWXNX.csv	mse 6.373472414093451,	r2 -43.435335512713664,	mae: 2.4540605819183057
NYAAX.csv	mse 0.5842897008632251,	r2 -0.28180507179346814,	mae: 0.685723464664976
OAAIX.csv	mse 1.879069872273797,	r2 0.3393136255955449,	mae: 1.203165466106009
OAZMX.csv	mse 876.326440435418,	r2 -25.28896697110648,	mae: 27.602984525553943
OBDCX.csv	mse 1.083225690835157,	r2 -1.6730567565081684,	mae: 0.8151607708500951
OBEGX.csv	mse 126.33676162920182,	r2 -0.9768249311821813,	mae: 8.827997396152481
OCHIX.csv	mse 45.15336191896974,	r2 -83.73363386319379,	mae: 6.681437210312877
OCRDX.csv	mse 25.311427455132808,	r2 -7.647273721718028,	mae: 4.848110014624565
ODVIX.csv	mse 315.70677706125633,	r2 -4.553919505161463,	mae: 15.606627753150587
OIGCX.csv	mse 72.74426391822459,	r2 -0.38653993523627195,	mae: 7.923953215602927
OISGX.csv	mse 16.610141713303825,	r2 0.04430960133161699,	mae: 3.7765367772360587
ONGIX.csv	mse 7.009729382031772,	r2 -2.346439536375869,	mae: 2.422424358268942
OPMCX.csv	mse 93.5555254481518,	r2 -8.47004925599296,	mae: 9.443393845355642
OPTAX.csv	mse 0.571973630512563,	r2 -1.0948779677971374,	mae: 0.6480550120573924
OTCGX.csv	mse 13.475138731237136,	r2 -0.756464230871452,	mae: 3.3616150431131437
OWFIX.csv	mse 2.1398830535411717,	r2 -5.14557675337902,	mae: 1.2400696324086873
PACAX.csv	mse 0.7323804536340621,	r2 0.2217173049151483,	mae: 0.760145758608166
PACRX.csv	mse 0.7762177175952201,	r2 0.2033144127793043,	mae: 0.7830024902958469
PAEBX.csv	mse 13.211172414791825,	r2 -2.192573268830794,	mae: 3.2482752951267897
PAFFX.csv	mse 12.013490022717075,	r2 -5.735893262103909,	mae: 3.086968611719684
PAJZX.csv	mse 0.7098879529866404,	r2 -10.914083395855714,	mae: 0.7301417661843742
PATVX.csv	mse 8.83298288462597,	r2 -5.910930375815253,	mae: 2.638180451162412
PAUNX.csv	mse 2.5804756738248043,	r2 -53.22504176660571,	mae: 1.5887343393790307
PAXIX.csv	mse 20.312694038166004,	r2 -2.8490539861057815,	mae: 4.046672141026625
PBBBX.csv	mse 2.6750994551423184,	r2 -2.5143162360482516,	mae: 1.2936425802664318
PCCLX.csv	mse 14.738453553175995,	r2 -206.88121816049954,	mae: 3.532615439072224
PCGYX.csv	mse 36.69754669239481,	r2 -0.2668412601139587,	mae: 5.906326104087028
PCLAX.csv	mse 4.772252802655158,	r2 -0.5439153385322184,	mae: 1.7706875804951197
PCLVX.csv	mse 57.76117557386978,	r2 -7.612034670389418,	mae: 7.44935848886977
PCPTX.csv	mse 40.77071082125239,	r2 -23.824275527579402,	mae: 6.299002416134067
PCTBX.csv	mse 0.34846277816723426,	r2 -0.11143253374668771,	mae: 0.5221871523168128
PDADX.csv	mse 5.9195156139223695,	r2 -44.36664825622299,	mae: 2.366036208133702
PDFHX.csv	mse 10.255524344031379,	r2 -50.45281052832253,	mae: 3.104411902012975
PDHGX.csv	mse 14.855633765105006,	r2 -70.02314609200063,	mae: 3.752927717724821
PDICX.csv	mse 1.3703174839040089,	r2 -0.5726663551122824,	mae: 1.0074926790532976
PDIZX.csv	mse 8.960359479169313,	r2 -307.24306371048857,	mae: 2.732798226918202
PELCX.csv	mse 0.14713543635400728,	r2 0.40844321622523483,	mae: 0.3214322189418717
PEMNX.csv	mse 14.336075806731722,	r2 -131.5990214836999,	mae: 3.4708576217367395
PEMQX.csv	mse 2.859698120129234,	r2 -5.811012053804985,	mae: 1.2825366398817866
PEQNX.csv	mse 28.51451922082217,	r2 -14.92690334402477,	mae: 5.172281046181425
PEQSX.csv	mse 5.350406470801191,	r2 -2.3086354769756605,	mae: 1.8106058169341888
PFFFX.csv	mse 25.032005323520664,	r2 -149.24990597898253,	mae: 4.629101097842604
PFNCX.csv	mse 0.5031760625797651,	r2 -2.4230562207448125,	mae: 0.5646657300438305
PFSAX.csv	mse 21.756746650642803,	r2 -2.958708988257069,	mae: 3.9514621754496817
PFSLX.csv	mse 330.49807782573004,	r2 -8.934608771233796,	mae: 16.954058442447046
PFUUX.csv	mse 2.9134099552636097,	r2 -0.855943905173912,	mae: 1.4474422599295786
PGAPX.csv	mse 2.8094262992962293,	r2 -2.4144841843063345,	mae: 1.4203442833362954
PGBLX.csv	mse 4.852909456352254,	r2 -91.49142501683853,	mae: 2.1589546702893134
PGSGX.csv	mse 45.8376587536857,	r2 -0.9261903875177875,	mae: 6.396758729452062
PGWCX.csv	mse 119.86472289390274,	r2 -0.36932312419677804,	mae: 10.224233016325302
PHIYX.csv	mse 0.26118572670468515,	r2 0.36139921638239136,	mae: 0.4822147643847571
PHYGX.csv	mse 0.19210791838800537,	r2 -64.08755748323051,	mae: 0.42884453573157966
PHYTX.csv	mse 0.13465917375152697,	r2 0.26435316436534095,	mae: 0.34300725955627137
PINDX.csv	mse 6.1846090346233495,	r2 0.2828700658100286,	mae: 2.12778659045519
PIXPX.csv	mse 26.481160124019045,	r2 -0.5324094852492938,	mae: 2.79783095731918
PJDQX.csv	mse 24.744608932426615,	r2 -173.04219610547995,	mae: 4.824680655421024
PJECX.csv	mse 14.497363577047254,	r2 -3.427200865546536,	mae: 3.5513951626439604
PJNQX.csv	mse 546.4088593606078,	r2 -15.14419544048252,	mae: 22.53217111012733
PKSAX.csv	mse 50.040770406037474,	r2 -2.6417379744628415,	mae: 6.673593984458623
PLDTX.csv	mse 0.24569323346865657,	r2 -1.3853541858480498,	mae: 0.3978939093942484
PLGAX.csv	mse 75.48089549759521,	r2 -5.697913303611985,	mae: 7.8128316323212506
PLTHX.csv	mse 17.886044427720204,	r2 -15.94913278953942,	mae: 3.855298166250778
PMBAX.csv	mse 0.7467342274984925,	r2 0.10721813720025031,	mae: 0.8090145921948643
PMBMX.csv	mse 25.143654837797015,	r2 -0.7884693388732733,	mae: 3.8953378742201554
PMZAX.csv	mse 0.7842673797813668,	r2 -1.0009033495928983,	mae: 0.7369307738812725
PNMQX.csv	mse 0.18020484593416555,	r2 -4.138223712990472,	mae: 0.31589607895205646
PONCX.csv	mse 0.3795834516185059,	r2 0.300377226505381,	mae: 0.5200507603525295
POPFX.csv	mse 33.17041881172561,	r2 -16.124557096868475,	mae: 5.637841889128432
POSAX.csv	mse 1.7284416725060314,	r2 -0.3927609585652796,	mae: 1.024090761757134
POVYX.csv	mse 14.825055305348165,	r2 -0.3477790940936587,	mae: 3.1842337386403226
PPSJX.csv	mse 0.42147656633797026,	r2 0.3426680060807671,	mae: 0.611074504410033
PPZAX.csv	mse 11.68978408558404,	r2 -26.770896240121957,	mae: 3.2193750421793963
PQNAX.csv	mse 18.441535723537523,	r2 0.025735940740302388,	mae: 3.7492262108175574
PREKX.csv	mse 51.6569334059611,	r2 -49.6044743678261,	mae: 6.969542244590302
PRPAX.csv	mse 3.56114591439588,	r2 -32.71637635820058,	mae: 1.8487128164874047
PRREX.csv	mse 0.5183756791929701,	r2 -6.075641666635618,	mae: 0.6329770806489782
PRRJX.csv	mse 18.473186305988996,	r2 -15.607729037578657,	mae: 4.06550627039785
PRRZX.csv	mse 6.560274553216803,	r2 0.11893359591031893,	mae: 2.0539531455768123
PRTFX.csv	mse 9.097648537556188,	r2 -34.635322733877274,	mae: 2.9400359797971785
PRTRX.csv	mse 9.359052269599546,	r2 -35.51967647760298,	mae: 2.983445986220211
PSDLX.csv	mse 0.003340079696586508,	r2 -1.4920218460160126,	mae: 0.0487295138098848
PSICX.csv	mse 13.899190642810275,	r2 0.4056541006138066,	mae: 3.1014033148970435
PSTQX.csv	mse 1.2510442120470182,	r2 -5.152747212370891,	mae: 0.9608905634484601
PTEBX.csv	mse 0.8140717428703943,	r2 -0.3166339405563894,	mae: 0.8009781729349603
PUVCX.csv	mse 39.64902460331462,	r2 -0.23217939011744826,	mae: 4.8705846572087825
PVIVX.csv	mse 298.7358833295366,	r2 -13.132231404211774,	mae: 16.684679612518494
PWEAX.csv	mse 8.593071407827644,	r2 -0.43414994213669056,	mae: 2.737096498392993
PWJDX.csv	mse 48.07090625692174,	r2 -18.133662174493107,	mae: 5.891202531871895
PXBZX.csv	mse 1.1708382301040994,	r2 -9.855911518992505,	mae: 1.0441115376954742
PYCRX.csv	mse 0.27153391261939325,	r2 -0.6887536755754113,	mae: 0.44164458749131325
PZVMX.csv	mse 4.715439767376871,	r2 -2.734663057242245,	mae: 1.8543758952181475
QFFRX.csv	mse 13.618900609304527,	r2 -130.65866790237686,	mae: 3.140503433068582
QILGX.csv	mse 26.310011142083695,	r2 -0.6004683103463386,	mae: 4.634620838776694
QRSAX.csv	mse 21.32735862374115,	r2 -11.245698823712878,	mae: 3.976959738059112
QUSVX.csv	mse 143.00282102575363,	r2 -110.20086837280567,	mae: 11.278885660848859
RAAEX.csv	mse 0.5520333796118471,	r2 -17.201547477528333,	mae: 0.7044002886820248
RALUX.csv	mse 8.155216524519444,	r2 -16.635508301059527,	mae: 2.723509945910566
RASCX.csv	mse 1.0959378502968091,	r2 -2.2260421751503334,	mae: 0.9031620350701058
RBAAX.csv	mse 2.988626483801244,	r2 -0.7497738839251074,	mae: 1.621902120221883
RBLAX.csv	mse 3.74488386593335,	r2 -1.1834399752697529,	mae: 1.7581520022841086
RBMTX.csv	mse 8.747967371213399,	r2 -0.7254704572319395,	mae: 2.5753588037173607
RBOHX.csv	mse 3.441247288774658,	r2 -36.003099886444616,	mae: 1.7976399955713158
RCBGX.csv	mse 6.243663433957657,	r2 -83.20630263457655,	mae: 2.4664307144694906
RCGHX.csv	mse 9.884070846963656,	r2 0.473439389898892,	mae: 2.661737293711913
RCKSX.csv	mse 9.610354662614577,	r2 -2.9242026337118343,	mae: 2.56344808411791
RCMTX.csv	mse 8.917624436069609,	r2 -0.7520852727051681,	mae: 2.5842705401801687
RDGTX.csv	mse 5.135718893359618,	r2 -0.8503049508538751,	mae: 1.8278824243980167
RDITX.csv	mse 5.707205374280399,	r2 -0.8042620112605299,	mae: 1.9950272368241255
RDPSX.csv	mse 2.2509876126050967,	r2 -0.4127729275724683,	mae: 1.3090186985955499
RELCX.csv	mse 2.7022398505771896,	r2 -0.7182634351022519,	mae: 1.3296139996018137
RGAEX.csv	mse 137.89601439028883,	r2 -0.5730648907609872,	mae: 9.31144254096845
RGFTX.csv	mse 0.8332577592914174,	r2 -5.541949034983266,	mae: 0.82814151109553
RGISX.csv	mse 3.404602902938045,	r2 -6.604678993185105,	mae: 1.7395185122837815
RGIVX.csv	mse 6.992333477577655,	r2 -5.507756215200074,	mae: 2.22796795382315
RGVFX.csv	mse 3.459798862085531,	r2 -3.324863748450536,	mae: 1.503640058923819
RGWCX.csv	mse 9.942769878742368,	r2 -0.2845492073281348,	mae: 2.531478998473786
RHJSX.csv	mse 112.1098665254992,	r2 -1.9493752830334818,	mae: 9.692322139298621
RHYAX.csv	mse 3.870438059495147,	r2 -12.760232485447107,	mae: 1.806427647082204
RIDBX.csv	mse 9.699979602020386,	r2 -3.9545031201246577,	mae: 2.951387388930147
RMLRX.csv	mse 2.0757436050085616,	r2 -0.9533464500826749,	mae: 1.3059932682966449
RMLVX.csv	mse 8.008812876368413,	r2 -30.007245984871123,	mae: 2.69664317205756
RNEBX.csv	mse 1435.2808583918106,	r2 -46.125818998752806,	mae: 36.29834653834558
RPCCX.csv	mse 1.2574101252815353,	r2 -0.5144874932218917,	mae: 0.9820388282745519
RPFCX.csv	mse 90.26078625950241,	r2 -6.717519998851799,	mae: 8.784536614246381
RPGRX.csv	mse 8.880862937520597,	r2 -5.7930855196628475,	mae: 2.6456553435911916
RPIHX.csv	mse 2.570636296477418,	r2 -9.013979785194367,	mae: 1.5213287578269745
RPTTX.csv	mse 188.75979201145356,	r2 -45.89407636389411,	mae: 13.672915338669611
RVACX.csv	mse 249.54856760193206,	r2 -79.24169351805281,	mae: 15.300295653323133
RWDYX.csv	mse 2.293979730258474,	r2 -2.810773397134654,	mae: 1.4096084110819653
RWGIX.csv	mse 72.1510582036162,	r2 -134.38572370276947,	mae: 7.43625010260157
RYCGX.csv	mse 1063.9451260900053,	r2 -18.269110944771164,	mae: 31.486878617486237
RYCOX.csv	mse 103.93810329053987,	r2 -1.2201609847809354,	mae: 9.499101002279271
RYFCX.csv	mse 224.5077687531021,	r2 -0.43929107027856573,	mae: 13.718853697836872
RYMVX.csv	mse 453.8419704292396,	r2 -18.06333043967958,	mae: 20.859098671003448
RYRRX.csv	mse 116.03818119722081,	r2 -0.6957483481403395,	mae: 7.695978985429862
RYTLX.csv	mse 49.76984279966726,	r2 -0.44870643579526814,	mae: 6.380933859408406
RYVPX.csv	mse 37.920065869372586,	r2 -3.2860918240584747,	mae: 5.933411196071019
RYWCX.csv	mse 328.77056264282777,	r2 0.15840987262107908,	mae: 17.452262204173888
RYWDX.csv	mse 40.10172440212784,	r2 0.41004439551337857,	mae: 5.145259267345575
SACAX.csv	mse 35.24848017057805,	r2 -5.630217127442937,	mae: 5.752897143822563
SACEX.csv	mse 78.22464570007355,	r2 -67.20922616701299,	mae: 8.704519731438976
SAVCX.csv	mse 1.080183229357764,	r2 -0.6259814566420514,	mae: 0.8902298739302702
SBQAX.csv	mse 7.206974000965106,	r2 -25.49568864717433,	mae: 2.6529818424174314
SBTYX.csv	mse 0.061682030781853664,	r2 0.2838452847013312,	mae: 0.1963863109016926
SCBCX.csv	mse 4.498023916303163,	r2 -1.3925295732668568,	mae: 1.9229927577692085
SDCAX.csv	mse 14.75651644322158,	r2 -25.40656724202658,	mae: 3.5589734704659404
SDGCX.csv	mse 252.33854812050154,	r2 -0.4892466744182884,	mae: 12.237543170944633
SDGIX.csv	mse 6.35790961091984,	r2 -1.6190166973750104,	mae: 2.0833078508508516
SEITX.csv	mse 2.868131968484595,	r2 -0.16567050989877963,	mae: 1.3417870601042683
SETAX.csv	mse 44.66438286356873,	r2 -11.734718749726127,	mae: 6.475868417424348
SFCIX.csv	mse 0.09206746725224911,	r2 0.27732396229324596,	mae: 0.27598627684382876
SFEPX.csv	mse 85.6439665934326,	r2 -5.811358359786191,	mae: 7.90460258977732
SFFIX.csv	mse 6.649439692377621,	r2 -43.38999249679884,	mae: 2.419059320606555
SFITX.csv	mse 0.6166937955600882,	r2 -3.820486279319196,	mae: 0.6375536392361761
SGFCX.csv	mse 408.3835412560358,	r2 -6.820468047338031,	mae: 17.29533605587475
SGYAX.csv	mse 0.655217653924388,	r2 -0.2364045360470839,	mae: 0.7003121597337522
SHDAX.csv	mse 0.01878080276552478,	r2 -0.30635502118398583,	mae: 0.1240658468131591
SHPAX.csv	mse 184.50829407058396,	r2 -245.80610388888974,	mae: 12.716385869950589
SHYMX.csv	mse 0.1525576644251942,	r2 -31.80570022016326,	mae: 0.3789896952311824
SICWX.csv	mse 204.91342493091685,	r2 -9.860340649413969,	mae: 13.722677462565159
SIFAX.csv	mse 0.4400727104670684,	r2 -0.6202827089894096,	mae: 0.6048525218053376
SIGIX.csv	mse 3.2225171057427935,	r2 -0.7329416720807491,	mae: 1.6381465086026863
SIRRX.csv	mse 2.1536823365454807,	r2 -0.7611054930720085,	mae: 1.265377421527553
SLASX.csv	mse 185.93997066662507,	r2 -4.470738617996426,	mae: 13.072791842458562
SLGYX.csv	mse 29.391430273036043,	r2 -0.6243759167346641,	mae: 4.5149182730075434
SLVAX.csv	mse 47.603410163580534,	r2 -23.835144735217398,	mae: 6.735501630656438
SLVIX.csv	mse 51.868143005364445,	r2 -23.740287559598166,	mae: 7.0320330641432935
SLVYX.csv	mse 63.792849190508576,	r2 -6.0712725697097225,	mae: 7.689580470917916
SMASX.csv	mse 0.0370720385293492,	r2 -19.22328764189796,	mae: 0.16664215381852612
SMBPX.csv	mse 0.24855455839927856,	r2 -9.006799243482776,	mae: 0.4923765539018641
SMCRX.csv	mse 1.7361238917494974,	r2 -179.4057948887272,	mae: 1.2462136002179878
SMDOX.csv	mse 30.13778189447975,	r2 -40.806074186466894,	mae: 5.256526797245437
SMECX.csv	mse 21.707364743339784,	r2 -3.952079752206436,	mae: 4.504503804040043
SMMCX.csv	mse 0.5910434105068089,	r2 0.35241996185081326,	mae: 0.6023724413789295
SNSDX.csv	mse 0.3217174049317115,	r2 -1.9361846804822727,	mae: 0.4472409874987604
SORLX.csv	mse 0.2692960060820818,	r2 0.08502742258299967,	mae: 0.48564464657001316
SPFRX.csv	mse 0.18305550859461087,	r2 -0.052997240688598124,	mae: 0.3697496935395079
SPIDX.csv	mse 36.30091926975821,	r2 -3.0032720885459723,	mae: 4.846158682920546
SPNNX.csv	mse 5.082431027204376,	r2 -393.11314681602755,	mae: 2.1189701050812957
SSCPX.csv	mse 15.862966536089264,	r2 -7.686955653948733,	mae: 3.913792784171963
SSCVX.csv	mse 94.53033131520134,	r2 -31.320266268155407,	mae: 9.597881814801783
SSGJX.csv	mse 461.5808851313577,	r2 -9.095502535526967,	mae: 19.76456082299801
SSIFX.csv	mse 8.090942865208586,	r2 -0.5224623901129526,	mae: 2.4369233368635133
SSIQX.csv	mse 0.9847695511095482,	r2 -0.9580484301086434,	mae: 0.8264604660080843
SSMHX.csv	mse 23044.64997919166,	r2 -92.6586567537583,	mae: 148.29709549784977
SSMMX.csv	mse 0.5138874885006114,	r2 -5.680237421480863,	mae: 0.5872921868329287
SSVCX.csv	mse 43.97801645495012,	r2 -83.30928844443942,	mae: 6.5188477856504194
STEYX.csv	mse 4.549928634611888,	r2 -10.746411673257137,	mae: 2.0344525451611712
STIKX.csv	mse 0.26015057979268424,	r2 -6.357130873396631,	mae: 0.47293443740634006
STMKX.csv	mse 1.0528594216740597,	r2 -3.8837690454192133,	mae: 0.9748663484709361
STMUX.csv	mse 0.004069413969915559,	r2 -14.883841624509307,	mae: 0.06055543195617466
STRSX.csv	mse 90.59281167294583,	r2 -43.612032233738965,	mae: 9.394479589339364
SUVCX.csv	mse 37.67607566160794,	r2 -32.14117056755645,	mae: 6.02602557456179
SVFYX.csv	mse 49.92517781285137,	r2 -4.6448082015019265,	mae: 6.080806836583755
SWHYX.csv	mse 1.8410711065482355,	r2 -70.15250653326527,	mae: 1.2918068229029385
SWRLX.csv	mse 13.99605433879772,	r2 -2.3714598115835694,	mae: 3.4200178834008144
TAISX.csv	mse 12.151221250118928,	r2 -56.64412153046223,	mae: 3.419574435430431
TALRX.csv	mse 11.341221111927194,	r2 -63.610981523756294,	mae: 3.3157062223447396
TAREX.csv	mse 59.49229304336394,	r2 -4.0893656819288475,	mae: 7.421491806233545
TASCX.csv	mse 153.7283085520372,	r2 -122.68306114842679,	mae: 11.946027399107926
TASZX.csv	mse 29.89113374515364,	r2 -28.285569611478458,	mae: 5.2487706809665635
TBLIX.csv	mse 9.447124053790645,	r2 -0.6479495917260996,	mae: 2.7870957573746233
TBMBX.csv	mse 0.24314775376472111,	r2 0.28744756835815555,	mae: 0.4635763548003603
TBWIX.csv	mse 72.37566265542121,	r2 -58.52210829142141,	mae: 8.270281679373854
TCLFX.csv	mse 1.9448922078163624,	r2 -0.11725195258202592,	mae: 1.081454882759498
TCTRX.csv	mse 0.11940014447525803,	r2 -0.5256163668886875,	mae: 0.29763473755038267
TFBYX.csv	mse 0.2457750344550545,	r2 -344.6211422024198,	mae: 0.3899700260674384
TFEQX.csv	mse 12.17713652485082,	r2 -1.1145633541881206,	mae: 3.0952550791473277
TGCNX.csv	mse 42.79401268494409,	r2 0.03260724470264709,	mae: 5.136971075791992
TGTRX.csv	mse 1.5472353822491802,	r2 -0.24852437723759335,	mae: 1.0931802669434776
TIBLX.csv	mse 2.0856249772082576,	r2 -14.272500889701739,	mae: 1.4147104804942896
TLHIX.csv	mse 4.924991226940909,	r2 -0.9629102400766734,	mae: 1.9366328821906291
TLIPX.csv	mse 2.0170558103070153,	r2 -0.561810876221114,	mae: 1.3450915279663058
TLRAX.csv	mse 1.9868088556383967,	r2 -1.7486260188277263,	mae: 1.1157683987002005
TMCIX.csv	mse 23.395566550929075,	r2 -2.6266253663162074,	mae: 4.465592871134347
TMFSX.csv	mse 32.59370372905435,	r2 -13.021117812835461,	mae: 5.496484933833666
TPIAX.csv	mse 4.258555005297378,	r2 -2.53305767175545,	mae: 1.7567045119847502
TQSIX.csv	mse 19.79912967399842,	r2 -26.407502002094194,	mae: 4.169198670485843
TRBUX.csv	mse 0.0315910965146533,	r2 -12.786250164739991,	mae: 0.16606448319999242
TRDFX.csv	mse 25.152567198306812,	r2 -2.8658373441384546,	mae: 4.820833993948552
TRGGX.csv	mse 26.050437203379346,	r2 -35.87195882123851,	mae: 5.038983509385295
TRPIX.csv	mse 174.9757710398793,	r2 -32.22962029556983,	mae: 12.209754642567521
TRPNX.csv	mse 28.07862455087901,	r2 -37.65532111568173,	mae: 5.058390419558504
TRRLX.csv	mse 19.177336211920903,	r2 -14.88988988539301,	mae: 3.9578836131308
TRSGX.csv	mse 31.91755508191031,	r2 -0.32778209928009794,	mae: 4.633312630500396
TRTZX.csv	mse 80.14309961120823,	r2 -54.56406246413289,	mae: 8.064361411438783
TRZDX.csv	mse 101.65944271089886,	r2 -31.945858180460412,	mae: 9.417449476615387
TSLFX.csv	mse 23.13214617531306,	r2 -57.93546292223763,	mae: 4.723809552007225
TSMAX.csv	mse 4.444312612501541,	r2 -1.5627831310779485,	mae: 1.9402259338659293
TSMEX.csv	mse 35.88722161621674,	r2 -110.6938114416954,	mae: 5.835996805024952
TSNAX.csv	mse 16.844918036846614,	r2 0.18744669788583646,	mae: 3.1838057406000795
TTDAX.csv	mse 20.893492958962852,	r2 -61.59762805504726,	mae: 4.455281679663664
TTIFX.csv	mse 0.30712282266868085,	r2 -16.45353470895005,	mae: 0.4937159770123269
TUIFX.csv	mse 0.30784866108779796,	r2 -3.4664011007807574,	mae: 0.49394700592600727
TVIDX.csv	mse 2.432138085045706,	r2 0.155663988217827,	mae: 1.200089309639596
TVOYX.csv	mse 144.77559164432586,	r2 -79.9705847906603,	mae: 11.911691527933675
UAIFX.csv	mse 23.720915157903143,	r2 -2.1431966770822566,	mae: 4.4202248856536315
UBVAX.csv	mse 1197.4823487434858,	r2 -59.728005160678194,	mae: 34.06710238197171
UBVUX.csv	mse 878.0320412851372,	r2 -55.26741741776836,	mae: 27.22144565351886
UGLSX.csv	mse 240.1789824525069,	r2 -1.4582897428670778,	mae: 14.434164060079953
UGSDX.csv	mse 0.002203240275385649,	r2 -5.95760086963888,	mae: 0.043446443923366614
UIPMX.csv	mse 250.96482789974306,	r2 -46.874176199857715,	mae: 13.898920494467356
UNAVX.csv	mse 4.503666971328245,	r2 -4.290461897012728,	mae: 2.0036725327578595
USATX.csv	mse 0.5098336750554011,	r2 0.031186041527581865,	mae: 0.6680055704006255
USAUX.csv	mse 89.62616812860111,	r2 -0.21637217319439883,	mae: 7.754719821126646
USBNX.csv	mse 87.64088365117554,	r2 -20.32529930315237,	mae: 9.215764335736996
USGAX.csv	mse 1.018534878450476,	r2 -0.9244920942947827,	mae: 0.776839668729952
USGCX.csv	mse 1.0454492101868773,	r2 -0.9395408552584226,	mae: 0.7866607748827917
USHYX.csv	mse 0.27518013591583546,	r2 0.08594759168902488,	mae: 0.4482621179876868
USNQX.csv	mse 48.55849786528855,	r2 -1.4781101985126122,	mae: 6.385823305497116
USPRX.csv	mse 46.98283745982004,	r2 -1.739070210827515,	mae: 5.566484074344819
UVABX.csv	mse 0.5349508995601524,	r2 -0.17968661515026785,	mae: 0.6422118031912183
VASIX.csv	mse 4.2090230320868685,	r2 -1.753216994734574,	mae: 1.726043927743157
VCFIX.csv	mse 0.039276993569020084,	r2 0.29229048277627645,	mae: 0.1534972941256938
VEUCX.csv	mse 52.731246658210445,	r2 -10.050139858224744,	mae: 6.941683359826167
VFMFX.csv	mse 76.36676637334176,	r2 -30.34550549334084,	mae: 8.381273301859977
VFWAX.csv	mse 13.474970006249617,	r2 -0.2558756222809089,	mae: 3.07606944200567
VGRIX.csv	mse 307.0961086741645,	r2 -34.42200859619349,	mae: 17.162235775628687
VHCOX.csv	mse 121.04623254402432,	r2 -0.4156208076351924,	mae: 9.724364780798455
VIVAX.csv	mse 63.20625227315307,	r2 -9.675343907971882,	mae: 7.614500889968023
VLDRX.csv	mse 0.19925920253120677,	r2 -31.50263385194134,	mae: 0.3820011213197107
VPISX.csv	mse 23.4493088319249,	r2 -14.212626898651992,	mae: 4.423259019844974
VSCPX.csv	mse 1779.1135067322919,	r2 -2.4494142518139164,	mae: 32.61034243128014
VSEQX.csv	mse 125.58440439086107,	r2 -3.8425728982781413,	mae: 10.637707888590398
VSPIX.csv	mse 22.42352290947882,	r2 -0.9532054625685453,	mae: 3.628259214934704
VSZEX.csv	mse 37.651880394878475,	r2 -13.405088242897575,	mae: 5.618824697194826
VTRWX.csv	mse 5.771336080784752,	r2 -57.12587742268663,	mae: 2.366243430757615
VUIAX.csv	mse 35.200308206127055,	r2 -0.665436520827545,	mae: 4.245510850348593
VUSCX.csv	mse 1.3134201415034532,	r2 -0.6787784444564613,	mae: 0.9101827793458238
VWALX.csv	mse 0.9360320591600225,	r2 -0.4036509676535929,	mae: 0.8501071423547668
VWUAX.csv	mse 1882.136292504089,	r2 -0.7700043290437752,	mae: 41.127482288327116
VYGQX.csv	mse 2.416825895603453,	r2 -130.0643110414022,	mae: 1.387870930815173
WABCX.csv	mse 7.963676635855983,	r2 -5.393668844180282,	mae: 2.454032741128578
WAYCX.csv	mse 1.0836926588458815,	r2 -1.5301139410656224,	mae: 0.8990724742397346
WBENX.csv	mse 27.073822024416387,	r2 -0.7277796666606791,	mae: 4.902276083626848
WBIGX.csv	mse 56.553254921996654,	r2 -0.18387107414461967,	mae: 6.7718857764885225
WCMRX.csv	mse 34.48104775042341,	r2 -1.949299131868106,	mae: 5.516712534496592
WDCTX.csv	mse 7.325609759487776,	r2 -32.63773777099363,	mae: 2.664936402176289
WDTSX.csv	mse 6.942061240138667,	r2 -38.48628752631372,	mae: 2.5937495356497817
WESJX.csv	mse 30.978625013740977,	r2 -2.2566694716193574,	mae: 5.096857006780578
WFEIX.csv	mse 419.10838036385917,	r2 -0.2927131037003039,	mae: 19.557082883572473
WFSTX.csv	mse 58.853040091374474,	r2 -1.6160950807314935,	mae: 6.689241009338029
WFTCX.csv	mse 38.05076407825504,	r2 -1.4009441892667316,	mae: 5.279359124457927
WGFCX.csv	mse 196.45761971947525,	r2 -2.6736651003220313,	mae: 13.450437963482484
WHGIX.csv	mse 0.5173439230537908,	r2 0.6851526153892704,	mae: 0.5979283337841605
WINAX.csv	mse 3.7320102227691194,	r2 -1.8086635117862988,	mae: 1.7189143948636962
WLCTX.csv	mse 4.027567625893243,	r2 -0.17177257414531288,	mae: 1.8443579975349615
WLIVX.csv	mse 31.484551717320507,	r2 -322.6030240104885,	mae: 5.277104249826001
WLVIX.csv	mse 9.097332728403076,	r2 -294.043110594601,	mae: 2.879174740589459
WMGCX.csv	mse 42.7769958211595,	r2 -0.28480681373113526,	mae: 6.106322584082561
WMNIX.csv	mse 3.6067104187248527,	r2 -7.211355639670238,	mae: 1.6492994964995795
WPLCX.csv	mse 8.09226835521501,	r2 -1.0640748083822298,	mae: 2.6369497392532577
WSICX.csv	mse 3.100454194467334,	r2 -8.705137956875598,	mae: 1.5622790267664235
WSMVX.csv	mse 164.41194343135692,	r2 -46.409680532787085,	mae: 12.635585972638264
WTDHX.csv	mse 7.226595994462575,	r2 -28.982084700972162,	mae: 2.6433487479686253
ZVGNX.csv	mse 2414.46651784443,	r2 -80.07460013320568,	mae: 47.75999094106611
