Metric, 	Min, 	Max, 	Median
GETGX.csv	mse 30.257301967528743,	r2 -3.410552432164155,	mae: 4.58020149167194
GGZPX.csv	mse 6.247414879127497,	r2 -5.507143515294374,	mae: 2.412246077570255
GICPX.csv	mse 71.08606637523306,	r2 -0.4912046819970266,	mae: 6.828272487899581
GIDHX.csv	mse 0.4285926690361951,	r2 -0.5374759500998318,	mae: 0.5883958790151685
GIZRX.csv	mse 0.8268773326884913,	r2 -0.3545627395848281,	mae: 0.7643220031660264
GLCUX.csv	mse 412.1146874411719,	r2 -59.18606653511676,	mae: 19.948523346469695
GLIRX.csv	mse 0.5615197617022346,	r2 -1.1922356832083878,	mae: 0.7087626796987566
GMAGX.csv	mse 2.130882503128901,	r2 -41.8513848892466,	mae: 1.4443244760258787
GMOEX.csv	mse 37.27826517831224,	r2 0.14136507161553902,	mae: 5.693037998406848
GMWEX.csv	mse 1.3442939686405502,	r2 -0.8201396444325901,	mae: 0.9391785154782722
GNSRX.csv	mse 113.13204359176127,	r2 -1.3521597285234734,	mae: 9.575135397498078
GOGFX.csv	mse 23.871020242199414,	r2 -0.49971684720214693,	mae: 4.000226078204193
GOIIX.csv	mse 2.5753289812338385,	r2 -0.4551415079713894,	mae: 1.4826488241922702
GPPSX.csv	mse 0.003451934812534168,	r2 -5.837018774825886,	mae: 0.05514741255629427
GQGIX.csv	mse 21.073625815124224,	r2 -38.66651595752751,	mae: 4.521395953424625
GSAYX.csv	mse 0.16935853996303013,	r2 -0.06111608398427726,	mae: 0.38054823851368097
GSGAX.csv	mse 1.1962403078527244,	r2 -0.3994839273853077,	mae: 0.9651216620956785
GSPAX.csv	mse 1.6368261215230813,	r2 -0.6196405100494702,	mae: 1.0745869198662241
GSRKX.csv	mse 1.2264368654975637,	r2 -0.49663886410429003,	mae: 0.984357422588726
GSSFX.csv	mse 8.221804858142782,	r2 -58.07902597955207,	mae: 2.849802887618515
GTRAX.csv	mse 1.4993555901931834,	r2 -1.0519861831612993,	mae: 0.9928586848961157
GTTUX.csv	mse 117.33034011588177,	r2 -14.990519634907457,	mae: 10.355843184677495
GVMCX.csv	mse 30.48379542846782,	r2 -5.552418832432462,	mae: 4.784226394380024
GWHIX.csv	mse 1.4521827956248818,	r2 -70.38509947973621,	mae: 1.1884322560065752
HAGCX.csv	mse 160.6530445964819,	r2 -0.44641076193972284,	mae: 11.204972471400673
HBGHX.csv	mse 90.49872294553468,	r2 -5.319044717511124,	mae: 8.482180916046808
HBNBX.csv	mse 2.0873908331298843,	r2 -0.984962398780054,	mae: 1.1811876879857142
HDCTX.csv	mse 1.1199682065888705,	r2 -4.596428701761646,	mae: 1.0006620377739355
HDGSX.csv	mse 15.725880422248334,	r2 -4.258519912815438,	mae: 3.4422705186995923
HDVIX.csv	mse 1.7140480959849664,	r2 -0.334222322352016,	mae: 1.1237015061165483
HEIFX.csv	mse 3.822751294285377,	r2 -2.0121242717858254,	mae: 1.628696711020568
HEOTX.csv	mse 2.056528700999695,	r2 -2.486748510541349,	mae: 1.2890732526413045
HERSX.csv	mse 1.8975252001653584,	r2 -0.18558925773470691,	mae: 1.1474668865062372
HFHIX.csv	mse 0.10193539674970713,	r2 0.33637247859192565,	mae: 0.298825794106927
HFHYX.csv	mse 0.1000336112401857,	r2 0.34726403063650113,	mae: 0.29573515261445593
HFKVX.csv	mse 1.66021368252943,	r2 -24.595160209273796,	mae: 1.2617904633035542
HFMRX.csv	mse 66.14090427364934,	r2 -0.8656141951798169,	mae: 7.4217642904038055
HGHAX.csv	mse 90.36821510232488,	r2 -4.437921207768601,	mae: 7.992072282310606
HGXIX.csv	mse 10.82393056031923,	r2 -41.0321950528067,	mae: 3.2463791152170742
HGXRX.csv	mse 10.229131618955776,	r2 -39.69271653488129,	mae: 3.1553741206509947
HIBSX.csv	mse 103.40197328960316,	r2 -1.0580719118004853,	mae: 9.139133652235072
HIISX.csv	mse 2.587690905298874,	r2 -3.9152778340876537,	mae: 1.4603176528522461
HNCRX.csv	mse 9.363889481179406,	r2 -0.3720005245277209,	mae: 2.8575227146817763
HQIIX.csv	mse 2.9645491344373185,	r2 -0.6566279259346026,	mae: 1.5032161972380575
HRCPX.csv	mse 78.8131795729083,	r2 -0.34801852297894564,	mae: 7.810742895944448
HROAX.csv	mse 1.8873300526811445,	r2 -13.328384570141672,	mae: 1.3246523121556855
HSDAX.csv	mse 0.1498951784050851,	r2 -0.33288572756260915,	mae: 0.3467614707514276
HSLRX.csv	mse 345.37338530434494,	r2 -1.449742686183395,	mae: 16.466378003481168
HSNRX.csv	mse 0.5909625276336224,	r2 -0.07993548571697251,	mae: 0.7225069368690666
HUDIX.csv	mse 3.9030163527655253,	r2 -12.345469535351343,	mae: 1.870981067102207
HVOYX.csv	mse 4.482666003305037,	r2 -1.4171911010197848,	mae: 1.7633101498010644
HWLIX.csv	mse 28.51405019021552,	r2 -3.5190096765421197,	mae: 4.435677478671194
IATCX.csv	mse 45.72566546655706,	r2 -25.963742886006607,	mae: 6.620467999495426
IBLLX.csv	mse 8.92385922137972,	r2 -0.6058218371541979,	mae: 2.5120865213142243
ICEYX.csv	mse 15.742873348103382,	r2 -0.24477376949485774,	mae: 3.3454129978579883
ICPUX.csv	mse 5.971310811545006,	r2 -37.68547063594322,	mae: 2.3768217292976295
ICTTX.csv	mse 20.81842247319005,	r2 -0.6116433948421733,	mae: 4.207859480617042
IEMJX.csv	mse 11.700349604967398,	r2 -0.9437697908631981,	mae: 3.223400254148061
IENYX.csv	mse 202.35640790773687,	r2 -5.9541890510530955,	mae: 12.230122699671444
IEOPX.csv	mse 79.17428205189637,	r2 -1.796456219247792,	mae: 7.1262067630422505
IEOTX.csv	mse 77.95456773527492,	r2 -1.657422537195774,	mae: 7.0219640586129906
IFAFX.csv	mse 4.009861375465569,	r2 -1.0283560990272549,	mae: 1.7323926117853277
IFAIX.csv	mse 9.813100985630564,	r2 -91.28839043992691,	mae: 3.104377843212253
IFBFX.csv	mse 2.2008989136970305,	r2 -28.405826339708984,	mae: 1.4500105598146542
IGZAX.csv	mse 0.1968545013131353,	r2 -1.8364286413973865,	mae: 0.39360545628449367
IHAYX.csv	mse 40.587799750752644,	r2 -13.549109147330759,	mae: 5.933755747457637
IHYAX.csv	mse 0.8342479574502006,	r2 -1.159127375200867,	mae: 0.7159092548275928
IIBTX.csv	mse 2.860008407227836,	r2 -1.7179174784259614,	mae: 1.3421605286402216
IIMDX.csv	mse 9.642823636454722,	r2 -1.4715562250356693,	mae: 2.4478740399060643
IIRGX.csv	mse 6.363964449544298,	r2 -1.0211638146551674,	mae: 1.987199160017685
IIRSX.csv	mse 6.023267940095165,	r2 -0.1157726373544683,	mae: 2.318121061873896
IMLLX.csv	mse 2.0610374176839183,	r2 -0.16580133618257054,	mae: 1.328461079455796
INPEX.csv	mse 0.972513911829693,	r2 -0.8130662050151796,	mae: 0.9043841979589481
INVYX.csv	mse 9.701982525127057,	r2 -0.2954783103300611,	mae: 2.4288099817537785
IPLSX.csv	mse 64.58785014216295,	r2 -1.4415755521944678,	mae: 6.395056247544505
IRPVX.csv	mse 5.644539338923072,	r2 -2.3596729678365076,	mae: 2.211580804158998
ISGKX.csv	mse 1.8943230427850253,	r2 -0.05775294254336627,	mae: 1.252280815914979
ISJBX.csv	mse 6.276339289483442,	r2 -0.5220859962069184,	mae: 2.286270872732085
ISKAX.csv	mse 1.2607334905464609,	r2 0.0531936030237532,	mae: 1.0516560231386334
ISNTX.csv	mse 14.989089509533844,	r2 -0.5386603673855779,	mae: 3.422597848450699
ISOPX.csv	mse 45.40182413219267,	r2 -0.8900076286795364,	mae: 5.56887667181374
ITBVX.csv	mse 3.1129171952626153,	r2 -9.485776363393512,	mae: 1.666455703988323
IVKIX.csv	mse 1.5579735058321376,	r2 0.07703945019096015,	mae: 0.9078081625325902
IXISX.csv	mse 2.5929962759790293,	r2 -0.12250894264796619,	mae: 1.4792218185102652
IYSIX.csv	mse 57.16981178509619,	r2 -0.4470933255983116,	mae: 7.305099864748971
JABJX.csv	mse 0.69742904477869,	r2 -34.908818095012705,	mae: 0.8197659795627855
JAOSX.csv	mse 277.76332182289303,	r2 -38.35125684956683,	mae: 16.46205530940561
JAQTX.csv	mse 5.842625711288013,	r2 -0.8260271675045496,	mae: 2.1690696512034324
JARTX.csv	mse 120.55530640167419,	r2 -1.2163730899646579,	mae: 8.619976772546678
JASOX.csv	mse 21.817574603572965,	r2 -7.438731782086553,	mae: 4.306986878334188
JCAPX.csv	mse 155.1475308972021,	r2 -1.4551287804198405,	mae: 9.880706928170541
JCVWX.csv	mse 18.46705204014622,	r2 -1.0429416061249421,	mae: 3.864852703869938
JDESX.csv	mse 16.046199407069874,	r2 -0.8104637048604473,	mae: 3.211349390806229
JESRX.csv	mse 13.565039987309161,	r2 -19.112351324942576,	mae: 3.5224148941943807
JFAIX.csv	mse 8.291768498744453,	r2 -1.4710943595340686,	mae: 2.584137733950249
JFEAX.csv	mse 1.042755971688316,	r2 -0.3318997991157455,	mae: 0.915756123001791
JFHYX.csv	mse 0.12326767999843312,	r2 -29.437764456209184,	mae: 0.3456439861023345
JFIGX.csv	mse 0.10773689342151666,	r2 0.09864590440782683,	mae: 0.26730359503902723
JHYFX.csv	mse 0.4456103775581388,	r2 0.1443129651454368,	mae: 0.6323977661629491
JHYRX.csv	mse 0.4453771479301001,	r2 0.1440544700865043,	mae: 0.6321403386503016
JIAFX.csv	mse 1.9676848828956495,	r2 -7.883188040965646,	mae: 1.3110062313882762
JIGBX.csv	mse 3.0870825318007564,	r2 -11.620989286222763,	mae: 1.6738065635337083
JITCX.csv	mse 0.500654519874475,	r2 -0.34340809658735827,	mae: 0.6291979506528146
JLBAX.csv	mse 1.9157626950290192,	r2 -0.8913327202121315,	mae: 1.1369619570557967
JLGIX.csv	mse 34.73585047759012,	r2 -1.4290514423323475,	mae: 5.474942157351683
JLHGX.csv	mse 5.318578617361003,	r2 -0.6844351004752103,	mae: 1.9561758420543407
JLPCX.csv	mse 140.7127456465199,	r2 -5.640492096596142,	mae: 10.75110695093755
JLPYX.csv	mse 21.467912398943415,	r2 -6.055015182732607,	mae: 4.347098160695009
JLVZX.csv	mse 10.946343420099174,	r2 -10.293231622014883,	mae: 3.106097806619263
JMADX.csv	mse 0.28341371300634455,	r2 -22.565873607591836,	mae: 0.5259804563926948
JMIEX.csv	mse 68.04844689348472,	r2 -0.3733162350908541,	mae: 6.675483635684054
JMKIX.csv	mse 1.052780519262389,	r2 -0.15176898182545084,	mae: 0.9007589992416773
JMOAX.csv	mse 3.562853182842263,	r2 -0.2429450267122215,	mae: 1.7746931577709166
JMTRX.csv	mse 0.7005500196164786,	r2 -0.1909529468551483,	mae: 0.7495744946137297
JNGSX.csv	mse 3.638409843454087,	r2 -0.2950067585265006,	mae: 1.7335916179629827
JNOSX.csv	mse 278.3369504843382,	r2 -38.585044864714725,	mae: 16.48004973511323
JPBRX.csv	mse 7.475907729801933,	r2 -0.7793432745707325,	mae: 2.540919989791195
JPVRX.csv	mse 1.3194730837326147,	r2 -0.6194639263294128,	mae: 1.0483353251748284
JRTIX.csv	mse 3.633213956462629,	r2 -27.252138355009098,	mae: 1.8660084132391845
JRTTX.csv	mse 2.710080351787699,	r2 -1.1993937286811684,	mae: 1.5128260621372138
JRTYX.csv	mse 4.264325998253749,	r2 -18.439300887143435,	mae: 2.013749046732799
JRYPX.csv	mse 10.439114840624127,	r2 -1.1659232887537394,	mae: 2.745594721773333
JSAZX.csv	mse 18.57402207417509,	r2 -0.843241489572391,	mae: 3.9132582269779843
JSCAX.csv	mse 7.148812095270871,	r2 -0.26876095886974727,	mae: 2.2263310599383312
JSECX.csv	mse 130.56009418209527,	r2 -0.5531904234031972,	mae: 10.62033355681165
JSGIX.csv	mse 15.98266465022573,	r2 -0.34796167254986665,	mae: 3.529478797696214
JSIYX.csv	mse 8.87089680098661,	r2 -15.72674714725542,	mae: 2.8905906894422846
JSIZX.csv	mse 11.765169633691677,	r2 -3.3825679344403277,	mae: 2.918616469088772
JSLAX.csv	mse 9.764645052504493,	r2 -0.8611204488072945,	mae: 2.6787176801469625
JSLGX.csv	mse 8.15457936755304,	r2 -0.8635487087714748,	mae: 2.4358741984255756
JSNIX.csv	mse 0.060676898867517884,	r2 -29.87428411677728,	mae: 0.24329524628576185
JSRCX.csv	mse 11.713996522890742,	r2 -3.376857847704101,	mae: 2.911984739454665
JSTCX.csv	mse 0.20746133358757024,	r2 -0.10509171512511228,	mae: 0.4171668000408439
JSVAX.csv	mse 24.86341031659442,	r2 -1.397146626042888,	mae: 3.8528289998655154
JTMRX.csv	mse 1.0547352951476543,	r2 -30.355262718101415,	mae: 1.0100984710986303
JTQEX.csv	mse 3.6262767292440063,	r2 -34.21035535622195,	mae: 1.8772507895068797
JTTQX.csv	mse 7.755940993538235,	r2 -58.84106968343839,	mae: 2.762245957211814
JUTUX.csv	mse 14.002820385566382,	r2 -22.673486571670892,	mae: 3.6907152428698793
JVXIX.csv	mse 77.24663411334711,	r2 -2.231605515130471,	mae: 7.4431334166012775
KAMAX.csv	mse 0.7740910529351551,	r2 -52.8180977965721,	mae: 0.8689105192654836
KAMIX.csv	mse 0.791747312464521,	r2 -50.6282737703208,	mae: 0.8781082142165217
KCEIX.csv	mse 1.1874802622555731,	r2 -70.86397132991871,	mae: 1.0639253355074865
KCXIX.csv	mse 3.26456676972382,	r2 -4.520056221960767,	mae: 1.7279607685090235
KGIIX.csv	mse 6.567838585598276,	r2 -14.863156588753682,	mae: 2.4703962819515546
KIFAX.csv	mse 2.309842897771825,	r2 0.06584296418178637,	mae: 1.2422444126851824
KIFYX.csv	mse 2.3116735276730545,	r2 0.06459546525753457,	mae: 1.241268393419046
KMKYX.csv	mse 149.23705181459036,	r2 -11.048169834897195,	mae: 11.548552918306076
LABFX.csv	mse 3.4103830780496436,	r2 -0.1521304964019876,	mae: 1.765878241982642
LAFFX.csv	mse 1.7408092987221198,	r2 -0.5095235114690935,	mae: 1.1871912353535499
LAVSX.csv	mse 0.2330683858354296,	r2 0.0004304357447992846,	mae: 0.39051435747968843
LBSCX.csv	mse 12.416038606255512,	r2 -7.693412610572162,	mae: 3.242978185763572
LCMNX.csv	mse 0.6855216936677699,	r2 0.1880502018668474,	mae: 0.6930564069633071
LCMRX.csv	mse 50.79972461562906,	r2 -1.2308823648561207,	mae: 6.599051887017185
LCROX.csv	mse 3.3133658788756395,	r2 -41.929890982127176,	mae: 1.7960020495210323
LEBIX.csv	mse 0.04089382842728505,	r2 -0.37812912397779685,	mae: 0.162782403436317
LEOIX.csv	mse 0.38037580157197487,	r2 -0.5545110092136991,	mae: 0.564674881101576
LEQAX.csv	mse 0.6574430448089155,	r2 -0.5353093471680128,	mae: 0.7360664096209288
LFITX.csv	mse 4.778922469476289,	r2 -0.6258648173878574,	mae: 1.948064367310961
LFRAX.csv	mse 0.16296567713275728,	r2 -2.1545668597812355,	mae: 0.36117774406615294
LGBOX.csv	mse 1.8174711103202017,	r2 -45.91931712759888,	mae: 1.3328291454437535
LGLCX.csv	mse 124.99466137512789,	r2 -0.8950673290366224,	mae: 10.427714374631405
LGOQX.csv	mse 30.153275330248444,	r2 -0.06766023192301773,	mae: 5.2306251888569255
LGPIX.csv	mse 587.2240309323766,	r2 -2.070263079108773,	mae: 18.86376186709885
LHYFX.csv	mse 0.45471262750117486,	r2 -0.1305118476291942,	mae: 0.6011571270462714
LICVX.csv	mse 10.172676617354583,	r2 -17.814806366414114,	mae: 3.0946335862010548
LIGNX.csv	mse 4.194010162762873,	r2 -35.961600355284325,	mae: 2.013215024136518
LIIAX.csv	mse 1.753349559495216,	r2 -0.9318128815171096,	mae: 1.1194552285466475
LIXRX.csv	mse 2.666347331747186,	r2 -0.41470139803786066,	mae: 1.2668650345002523
LMARX.csv	mse 82.58945688902226,	r2 -0.3818848157455448,	mae: 7.962811672335578
LMCQX.csv	mse 13.092306499761559,	r2 -0.9799385847328266,	mae: 3.259410088116504
LMIAX.csv	mse 0.40304261653606605,	r2 -0.431810235019058,	mae: 0.5421280023898173
LMVTX.csv	mse 173.26864467641795,	r2 -0.7299177678362112,	mae: 11.359136926246785
LNOCX.csv	mse 2.804550614718549,	r2 -16.207521073961544,	mae: 1.588921149402228
LNYFX.csv	mse 1.2230656593626013,	r2 -0.7617731917451278,	mae: 0.945678014611133
LPCIX.csv	mse 2.672086153602788,	r2 -15.56902184909028,	mae: 1.5756564898424181
LPFAX.csv	mse 2.7537220061173975,	r2 -22.990835182328258,	mae: 1.6265389144577336
LPHRX.csv	mse 4.354903561787239,	r2 -0.2528622133221028,	mae: 1.8013954363668312
LPRAX.csv	mse 0.939426191171619,	r2 0.12401536697795801,	mae: 0.9143587153146276
LPRRX.csv	mse 1.0892285598721803,	r2 0.11792428851314896,	mae: 0.9725486104615199
LPSDX.csv	mse 2.1198234241594225,	r2 0.1232106874180231,	mae: 1.3181015765786783
LPXIX.csv	mse 0.9048850316683383,	r2 -20.98303452484356,	mae: 0.9298767740250845
LRRTX.csv	mse 0.03282123704217669,	r2 -0.4689060616799463,	mae: 0.15195126376555806
LSITX.csv	mse 238.56943860271292,	r2 -1.3312154534563714,	mae: 14.385640038802125
LSSIX.csv	mse 46.916026517706136,	r2 -0.3792289182375481,	mae: 6.632580851636946
LTMLX.csv	mse 12.25842423884624,	r2 -29.962658665265376,	mae: 3.398984941422017
LTSEX.csv	mse 2.526592850611053,	r2 -0.40409792072853357,	mae: 1.4780889571721731
LUBYX.csv	mse 0.02402400461394243,	r2 -17.734315524634038,	mae: 0.15070462915770583
LYFIX.csv	mse 1.2156531612377137,	r2 -1.7263888393342497,	mae: 0.945391352247368
MAAUX.csv	mse 0.5921673593600444,	r2 -1.7795958050236789,	mae: 0.6545774678065607
MAMHX.csv	mse 4.109632485564354,	r2 -0.5608427669306493,	mae: 1.8887427934003311
MAPOX.csv	mse 140.20826940865206,	r2 -0.7780115984068696,	mae: 10.851127696943157
MAUCX.csv	mse 0.008605804085565754,	r2 -0.6004962070697535,	mae: 0.07086430832065155
MBBIX.csv	mse 5.412480821193942,	r2 -4.565068909093447,	mae: 2.2690668728396575
MBDFX.csv	mse 0.864579371166596,	r2 -0.1324974965489858,	mae: 0.8427170966572849
MBNBX.csv	mse 21.06126129336178,	r2 -0.7790750254189569,	mae: 4.2931630852594544
MCARX.csv	mse 2.07742648459319,	r2 -0.547551419720433,	mae: 1.3478356775857299
MCGRX.csv	mse 181.26024109719498,	r2 -49.66885794406263,	mae: 12.869467119433162
MCIMX.csv	mse 16.801380007472307,	r2 -23.159486584102133,	mae: 3.979893253728656
MCKKX.csv	mse 1.255519306969733,	r2 -32.024180718955165,	mae: 1.1036731323200994
MCKNX.csv	mse 1.5319279626693032,	r2 -0.42211678001146624,	mae: 1.135365431091019
MCSDX.csv	mse 7.290542618830436,	r2 -5.328045541917528,	mae: 2.3540706325336953
MCSTX.csv	mse 3.403679088550073,	r2 -10.560898748788329,	mae: 1.7547477525415816
MDFSX.csv	mse 2.0898828292408593,	r2 -5.81138938884554,	mae: 1.4122691822145963
MDIJX.csv	mse 7.437772055327386,	r2 -0.6140846103971715,	mae: 2.31185795820978
MDMIX.csv	mse 13.295557551665379,	r2 -21.304451648335437,	mae: 3.563387561548852
MDNKX.csv	mse 0.777264481265521,	r2 -1.424141897355145,	mae: 0.6996087409166046
MDOEX.csv	mse 0.12069412269664093,	r2 -0.6588990596667199,	mae: 0.30107590483510904
MDVZX.csv	mse 1.4900865769991525,	r2 -10.35851198322358,	mae: 1.168782375725849
MFQTX.csv	mse 491.3898590685071,	r2 -6.29116460069705,	mae: 21.059271920672042
MFTFX.csv	mse 1.8546482899489445,	r2 -1.7522954115887077,	mae: 1.0645231883002553
MGBNX.csv	mse 0.4371490860938149,	r2 0.12280717203037594,	mae: 0.49883240865950607
MGDRX.csv	mse 5.649022162400623,	r2 -14.336450317789243,	mae: 2.276879145279445
MGGNX.csv	mse 4.5634760563406225,	r2 -74.40014653563964,	mae: 2.1197742313222685
MHICX.csv	mse 0.07775248607696994,	r2 -0.4636350290371143,	mae: 0.23632660428199903
MHOBX.csv	mse 0.3426833361754366,	r2 -0.40461434527256435,	mae: 0.5027475287324454
MIABX.csv	mse 0.8305947015820959,	r2 0.06016428359013093,	mae: 0.8358981290078116
MIGAX.csv	mse 5.797923164179696,	r2 -2.9219200612404976,	mae: 1.9504922506219675
MIGMX.csv	mse 16.33863915809332,	r2 -0.7501473107189103,	mae: 3.731578561306313
MISGX.csv	mse 72.84399831863693,	r2 -6.27139060712679,	mae: 8.15393023511082
MLAIX.csv	mse 8.606771863905985,	r2 -0.2661080397775992,	mae: 2.726132869232998
MLFIX.csv	mse 5.0149349039201345,	r2 -0.6463908914606997,	mae: 2.0582744286669445
MLOIX.csv	mse 11.593790755906417,	r2 -51.8317954472261,	mae: 3.3141927336170056
MLPNX.csv	mse 6.182025525021225,	r2 -26.705866720575717,	mae: 2.1731098109765146
MLTHX.csv	mse 5.50799827795321,	r2 -1.334029401766485,	mae: 2.0621135821425263
MLXAX.csv	mse 201.51120105602186,	r2 -152.0907586857578,	mae: 13.856121117388499
MMANX.csv	mse 31.392731835107263,	r2 -8.029394405223954,	mae: 5.275325948097195
MMBEX.csv	mse 2.6636114963744673,	r2 -55.643070619889194,	mae: 1.6180862368151223
MMDJX.csv	mse 26.120684928813393,	r2 -53.68012711762873,	mae: 5.0552707774095476
MMECX.csv	mse 12.613698941198763,	r2 -0.04497878478849304,	mae: 3.0245975142916453
MMFWX.csv	mse 27.329705241667295,	r2 -58.56274114551491,	mae: 5.170051282168312
MMGEX.csv	mse 7.977418579148799,	r2 0.19056057543980598,	mae: 2.634824064428779
MMIBX.csv	mse 0.5808008510875263,	r2 -0.8124458461213353,	mae: 0.6392942432816341
MMKSX.csv	mse 6.402672166150391,	r2 -0.6376719844219685,	mae: 2.2659348990500794
MMQIX.csv	mse 1.537992208600588,	r2 -0.47012469412926317,	mae: 1.11758870376786
MMXDX.csv	mse 13.017580619145857,	r2 -54.41212601944161,	mae: 3.565908118137333
MMYLX.csv	mse 4.984204475862526,	r2 -0.7644774353111337,	mae: 1.8211506633258239
MNBIX.csv	mse 5.600857576924874,	r2 -0.09998640099639089,	mae: 2.135093192550273
MNCLX.csv	mse 0.94627545166703,	r2 -15.7645945865256,	mae: 0.9419936469797409
MNMIX.csv	mse 4.407218597479443,	r2 -0.4664969126025258,	mae: 1.662725464876276
MNRZX.csv	mse 14.432892312054328,	r2 -21.627071037672145,	mae: 3.716714867655935
MOEAX.csv	mse 0.20225491648411364,	r2 -0.8008479048099268,	mae: 0.38397878881446057
MOJCX.csv	mse 0.37784462573495387,	r2 -2.2576893906706363,	mae: 0.5083270640383333
MORGX.csv	mse 0.5526087988018283,	r2 -41.74182471281883,	mae: 0.7353941108820288
MPLSX.csv	mse 8.05425124446408,	r2 0.05522464271059668,	mae: 2.452957963175195
MRCSX.csv	mse 1.0067513302341018,	r2 -0.2741413624075977,	mae: 0.9259724101924639
MRCVX.csv	mse 1.9866829839837408,	r2 -4.700881903336914,	mae: 1.3043497785474982
MRGCX.csv	mse 23.27235321448065,	r2 -1.3972322123005263,	mae: 3.698615591761421
MRJAX.csv	mse 0.6692282921356879,	r2 -6.103709605490225,	mae: 0.7428940294895974
MRSIX.csv	mse 9.03271568996873,	r2 -1.4940185363915042,	mae: 2.465666420014754
MSEPX.csv	mse 55.656464000230116,	r2 -19.138060625933946,	mae: 7.223067248467546
MSMIX.csv	mse 217.1876737078341,	r2 -0.6657410854248764,	mae: 14.027372061390894
MSPRX.csv	mse 728.1417849112817,	r2 -46.497656746788834,	mae: 26.40579794594982
MSULX.csv	mse 0.5053031948218082,	r2 0.6727009452322896,	mae: 0.5542234233867991
MTCAX.csv	mse 213.86905294957776,	r2 -0.5052972468252852,	mae: 13.534551091718726
MTERX.csv	mse 198.78530520652538,	r2 -0.503257121041137,	mae: 13.13962067309448
MWHIX.csv	mse 0.6142618766462125,	r2 -0.09363345624660568,	mae: 0.6498276796424405
MXAYX.csv	mse 5.264096181393574,	r2 -23.625252671731353,	mae: 2.2350897169283033
MXBSX.csv	mse 6.710375524238456,	r2 -20.531021774555683,	mae: 2.5191751360108925
MXCPX.csv	mse 0.3345802217363859,	r2 0.04758480593753611,	mae: 0.4766264235964036
MXEOX.csv	mse 5.891720472278886,	r2 -38.718962930987864,	mae: 2.4025305150105813
MXFMX.csv	mse 0.022074563280282324,	r2 -6.678108967054729,	mae: 0.12439372756952793
MXMGX.csv	mse 31.241489156955822,	r2 -1.04327802931468,	mae: 4.261611554517273
MXNZX.csv	mse 0.921359907681565,	r2 -2.5193761512346238,	mae: 0.8422367034077822
MXQLX.csv	mse 2.8505672693644675,	r2 0.058459578977728244,	mae: 1.514491733818249
MXUGX.csv	mse 2.5245048102009218,	r2 -16.275191422484866,	mae: 1.5352291818617123
NAKFX.csv	mse 1.9955887728282928,	r2 -4.185033252374606,	mae: 1.2633213756200228
NAVIX.csv	mse 3.0603621762248134,	r2 -0.4765872699106002,	mae: 1.187364397804562
NBGUX.csv	mse 24.92643764280085,	r2 -2.038887628949489,	mae: 4.080365436972367
NBHAX.csv	mse 1.167853348223883,	r2 -0.42884236128226005,	mae: 0.9490722855017092
NBSMX.csv	mse 127.1896834685955,	r2 -0.49793066318909607,	mae: 10.762438253332412
NDASX.csv	mse 1.2637568000350092,	r2 -0.4833114056090413,	mae: 0.983025466192843
NDGIX.csv	mse 2.199791545053694,	r2 -2.4783730168780385,	mae: 1.319734109806906
NEAGX.csv	mse 79.05155795369805,	r2 -4.874701401238186,	mae: 7.994356675832144
NEIMX.csv	mse 7.319961047260637,	r2 -1.4341786707456272,	mae: 2.2366781199939876
NERYX.csv	mse 1.895556725684674,	r2 -0.8443369976587838,	mae: 1.1409230411203617
NFFCX.csv	mse 0.16022791860692984,	r2 0.3955853880809298,	mae: 0.3721926920188294
NFFFX.csv	mse 216.79889923136264,	r2 -0.704308586588108,	mae: 10.917692049494624
NGCAX.csv	mse 229.04752752314727,	r2 -0.009604415639757669,	mae: 12.648807011291291
NGCRX.csv	mse 1.9204393016431798,	r2 -10.408166269510815,	mae: 1.2788902966021434
NHICX.csv	mse 0.34721591940435126,	r2 0.19080966463903293,	mae: 0.5609869519815233
NHIRX.csv	mse 0.3494825940551546,	r2 0.1874729238600129,	mae: 0.5625776675365366
NIFAX.csv	mse 1.37217892181778,	r2 -0.7236836524208701,	mae: 1.0440731956613714
NIOIX.csv	mse 16.085164619244114,	r2 -42.401008463963144,	mae: 3.9497387386805696
NMAVX.csv	mse 4.7604821023494255,	r2 -4.548644963344984,	mae: 1.9260125453367756
NMTRX.csv	mse 1.4657551373453401,	r2 -1.240633787581645,	mae: 0.9929675774455947
NPNAX.csv	mse 197.02949207666234,	r2 -59.47528425634005,	mae: 13.942786411116192
NPSAX.csv	mse 3.0564660829899992,	r2 -0.5738490647417585,	mae: 1.4555708610927593
NPSGX.csv	mse 36.50921411681334,	r2 -95.380710991725,	mae: 6.021418474150489
NRSIX.csv	mse 1.256772079504503,	r2 -1.3068478606934089,	mae: 1.0044272240875407
NSCKX.csv	mse 1.4115103502870157,	r2 -0.26486680637480164,	mae: 1.0489449211163855
NSFEX.csv	mse 3.4762229112660616,	r2 -31.26485380722994,	mae: 1.841770660763086
NUIIX.csv	mse 3.393992849659607,	r2 -0.18279192329055016,	mae: 1.5152988743834699
NUVBX.csv	mse 0.3510963441634425,	r2 -0.6585358099083811,	mae: 0.5125096635312902
NWALX.csv	mse 46.66216027571345,	r2 -70.46739841195804,	mae: 6.770092094787839
NWFAX.csv	mse 14.25549750039536,	r2 -0.5785572097439811,	mae: 3.4699539317081043
