Metric, 	Min, 	Max, 	Median
MXNZX.csv	mse 0.3073700000000001,	r2 -0.3080979977635896,	mae: 0.47400000000000003
MXQLX.csv	mse 0.5331561468753124,	r2 0.8281451406961664,	mae: 0.5887499374999998
MXUGX.csv	mse 0.04485000000000002,	r2 0.58592132505176,	mae: 0.17400000000000007
MYSGX.csv	mse 0.008099999999999654,	r2 nan,	mae: 0.08999999999999808
NAKFX.csv	mse 0.06916956521739137,	r2 0.7951058161060881,	mae: 0.2143478260869566
NAVIX.csv	mse 0.19478666666666658,	r2 0.9024988954457661,	mae: 0.35666666666666647
NBGUX.csv	mse 1.5430463912511558,	r2 0.8175785007832935,	mae: 1.09656240625
NBHAX.csv	mse 0.30714374999999977,	r2 0.6335483389881064,	mae: 0.45999999999999974
NBSMX.csv	mse 8.798295428126973,	r2 0.8918420272341745,	mae: 2.440937343750001
NDASX.csv	mse 0.18333749999999982,	r2 0.7911032479887842,	mae: 0.36624999999999996
NDGIX.csv	mse 0.9187385322236667,	r2 -0.6771001437403883,	mae: 0.8349996666666668
NEAGX.csv	mse 4.922676844377659,	r2 0.6451496585285408,	mae: 1.7996870937500007
NEIMX.csv	mse 1.2183308075012516,	r2 0.6071286731896494,	mae: 0.9687498750000005
NERYX.csv	mse 0.07876249999999992,	r2 0.9205172418380744,	mae: 0.2212499999999999
NFFCX.csv	mse 0.039524210345552,	r2 0.8507879157082072,	mae: 0.14206893103448348
NFFFX.csv	mse 11.681024218757344,	r2 0.9079601148382834,	mae: 2.955000000000003
NGCAX.csv	mse 14.734188848753739,	r2 0.9281767191642366,	mae: 3.0450003749999985
NGCRX.csv	mse 0.10881052631578941,	r2 0.15767601043024793,	mae: 0.2768421052631577
NHICX.csv	mse 0.03318437500000004,	r2 0.9218385855279198,	mae: 0.13093749999999993
NHIRX.csv	mse 0.03288750000000002,	r2 0.9227570818852733,	mae: 0.13125
NIFAX.csv	mse 0.06747307692307702,	r2 0.9087329568874782,	mae: 0.20961538461538487
NIOIX.csv	mse 0.5592874999999995,	r2 -0.6022434918258242,	mae: 0.6362499999999998
NMAVX.csv	mse 0.3294304347826084,	r2 0.48725347409179354,	mae: 0.4856521739130434
NMBCX.csv	mse 0.00299999999999986,	r2 -3.354838709677127,	mae: 0.04666666666666508
NMTRX.csv	mse 0.045643749999999955,	r2 0.9286725853868167,	mae: 0.16562500000000002
NPNAX.csv	mse 2.9979587335515814,	r2 0.08521723754906807,	mae: 1.4806448064516133
NPSAX.csv	mse 0.13976255812556287,	r2 0.9278764941122941,	mae: 0.2525000625000003
NPSGX.csv	mse 0.3988090909090913,	r2 0.010991510938222926,	mae: 0.5245454545454549
NRSIX.csv	mse 0.06196799999999984,	r2 0.8718175301194055,	mae: 0.19519999999999973
NSCKX.csv	mse 1.5561145057157155,	r2 -0.2752988957370923,	mae: 1.0714285714285718
NSFEX.csv	mse 0.15131999999999957,	r2 -0.3988890075846574,	mae: 0.33466666666666606
NSICX.csv	mse 0.022350000000000123,	r2 -5.483481063658406,	mae: 0.1250000000000003
NUIIX.csv	mse 1.7003310144012413,	r2 0.36367574772216194,	mae: 1.1395995600000002
NUVBX.csv	mse 0.021781250000000016,	r2 0.8945058271530194,	mae: 0.1150000000000001
NWALX.csv	mse 1.190321031112668,	r2 -0.7396844514213863,	mae: 0.9277771111111117
NWFAX.csv	mse 1.7523186712507486,	r2 0.8118386999438832,	mae: 1.1743748749999996
NWGKX.csv	mse 0.6493666666666674,	r2 -0.2048612542778221,	mae: 0.7500000000000003
NWHAX.csv	mse 0.08222812499999993,	r2 0.9101816642658676,	mae: 0.22843749999999963
NWJDX.csv	mse 49.72829405667979,	r2 0.6893344997853863,	mae: 5.804581666666664
NWOBX.csv	mse 0.138159375,	r2 0.8355685976970454,	mae: 0.3209375
NWUIX.csv	mse 2.4332500000000006,	r2 -1.1655838376646512,	mae: 1.3649999999999993
NWWLX.csv	mse 0.057931818181818244,	r2 0.6678174210149698,	mae: 0.19772727272727286
NWXNX.csv	mse 0.07357499999999995,	r2 0.3122124359142905,	mae: 0.21999999999999986
NYAAX.csv	mse 0.04551999999999986,	r2 0.899296020978521,	mae: 0.16999999999999968
OAAIX.csv	mse 0.39268431062512443,	r2 0.8649929684206753,	mae: 0.5315624374999999
OAZMX.csv	mse 24.75824292334101,	r2 0.1637356579785334,	mae: 4.101665666666666
OBDCX.csv	mse 0.024893750000000013,	r2 0.9366401051491099,	mae: 0.1262500000000001
OBEGX.csv	mse 5.696632710626532,	r2 0.9115027010642428,	mae: 1.8021872187499997
OCHIX.csv	mse 0.29613333333333375,	r2 0.08240076900406634,	mae: 0.5106666666666672
OCRDX.csv	mse 0.8228342718759065,	r2 0.7270902923512415,	mae: 0.80093740625
ODVIX.csv	mse 5.166889963573681,	r2 0.8947160993278434,	mae: 1.8339288214285712
OIGCX.csv	mse 5.036165467503688,	r2 0.9045102705132149,	mae: 1.8665625625000006
OISGX.csv	mse 1.3817503831251887,	r2 0.9197445671010125,	mae: 0.8568750625000003
ONGIX.csv	mse 0.43221259562621817,	r2 0.7996396648522481,	mae: 0.5331249687500003
OPMCX.csv	mse 1.2973836787508128,	r2 0.8716169392710962,	mae: 0.9096873125000001
OPTAX.csv	mse 0.027549999999999977,	r2 0.8973943790805459,	mae: 0.131875
OTBAX.csv	mse 0.023925000000000307,	r2 -5.021234762092107,	mae: 0.1250000000000009
OTCGX.csv	mse 1.2364848087509683,	r2 0.8410821782977503,	mae: 0.9271877187500001
OWFIX.csv	mse 0.02559687499999999,	r2 0.9230782775488069,	mae: 0.12593749999999998
PACAX.csv	mse 0.07147812500000003,	r2 0.9245316947167979,	mae: 0.2053124999999999
PACRX.csv	mse 0.07612812500000003,	r2 0.9224321351332123,	mae: 0.21406250000000004
PAEBX.csv	mse 0.5207436518756878,	r2 0.8770119901859001,	mae: 0.6112498750000006
PAFFX.csv	mse 0.48588378166733226,	r2 0.7022830997174729,	mae: 0.5941670833333325
PAJZX.csv	mse 0.035933333333333345,	r2 0.05830205771968311,	mae: 0.1388888888888889
PATVX.csv	mse 0.3110665816669164,	r2 0.7315939113621965,	mae: 0.4674999999999998
PAUNX.csv	mse 0.0947692307692308,	r2 -1.312779783393502,	mae: 0.24615384615384617
PAXIX.csv	mse 0.8517246800013127,	r2 0.8432189634752592,	mae: 0.7681248125000005
PBBBX.csv	mse 0.058200000000000064,	r2 0.9209101028701618,	mae: 0.19000000000000017
PCCLX.csv	mse 0.04474285714285705,	r2 0.15702860658258933,	mae: 0.1771428571428569
PCGYX.csv	mse 2.103715190626407,	r2 0.9255914563359998,	mae: 0.9590624062500002
PCLAX.csv	mse 1.20321875,	r2 0.5998366213460655,	mae: 0.5624999999999998
PCLVX.csv	mse 1.5641089256262801,	r2 0.7736582300412054,	mae: 0.9734373437499998
PCPTX.csv	mse 0.4541281249999999,	r2 0.731471940256983,	mae: 0.5659374999999998
PCTBX.csv	mse 0.02748750000000006,	r2 0.910244783475489,	mae: 0.1318750000000002
PDADX.csv	mse 0.12600624999999993,	r2 -0.3056162675862504,	mae: 0.28812499999999974
PDFHX.csv	mse 0.2748437499999997,	r2 -0.6959815649985635,	mae: 0.4168749999999998
PDHGX.csv	mse 0.39174374999999995,	r2 -1.2403760231618812,	mae: 0.514375
PDICX.csv	mse 0.051571874999999955,	r2 0.9390556168735399,	mae: 0.17093749999999996
PDIZX.csv	mse 0.030287499999999985,	r2 0.05641824465754586,	mae: 0.14374999999999982
PELCX.csv	mse 0.036165625000000104,	r2 0.8395590751217699,	mae: 0.15468749999999992
PEMNX.csv	mse 0.256000000000001,	r2 -1.3612471247352524,	mae: 0.4133333333333344
PEMQX.csv	mse 0.4096583333333334,	r2 -0.32698381277162336,	mae: 0.48583333333333334
PENAX.csv	mse 0.23858333333333304,	r2 -2.391108654453567,	mae: 0.41499999999999915
PEQNX.csv	mse 1.5346821306260916,	r2 -0.015875833915671045,	mae: 1.0381254062499992
PEQSX.csv	mse 1.7462460623086913,	r2 -0.06768497164734932,	mae: 1.1153845384615382
PFFFX.csv	mse 0.17393750000000024,	r2 0.06557432092132975,	mae: 0.3512500000000003
PFNCX.csv	mse 0.011321875000000002,	r2 0.9214503925922061,	mae: 0.07656250000000003
PFOIX.csv	mse 0.13959999999999695,	r2 -1.6389413988657373,	mae: 0.3599999999999959
PFSAX.csv	mse 1.1926403150009053,	r2 0.788315967234411,	mae: 0.94406234375
PFSLX.csv	mse 14.702758204381738,	r2 0.5670866209958034,	mae: 3.0918748125
PFUUX.csv	mse 0.07425625000000036,	r2 0.9506855111125636,	mae: 0.22000000000000064
PGAPX.csv	mse 0.18786875000000003,	r2 0.7779665205160778,	mae: 0.3631249999999999
PGBLX.csv	mse 0.05677333333333344,	r2 -0.08250567777363504,	mae: 0.19466666666666702
PGSGX.csv	mse 1.6619876631253143,	r2 0.9268369984692622,	mae: 1.0212501250000006
PGWCX.csv	mse 8.598850123751408,	r2 0.9021943613020481,	mae: 2.0606252187499994
PHIYX.csv	mse 0.03932500000000003,	r2 0.9024554490077749,	mae: 0.1437500000000001
PHYGX.csv	mse 0.007738461538461596,	r2 -1.8344169917641993,	mae: 0.07230769230769254
PHYTX.csv	mse 0.019921875000000002,	r2 0.8907585480097439,	mae: 0.10031250000000005
PINDX.csv	mse 1.7226656768753723,	r2 0.8036241748474742,	mae: 0.8896875624999997
PIXPX.csv	mse 3.9800031993752176,	r2 0.7753992430029777,	mae: 0.6965625312499996
PJDQX.csv	mse 0.2828498328572858,	r2 -1.0863856634781244,	mae: 0.45785699999999974
PJECX.csv	mse 0.6916698926667332,	r2 0.7955912133042905,	mae: 0.7163332666666664
PJNQX.csv	mse 17.102014612003174,	r2 0.45938645708906234,	mae: 3.2830001000000006
PKKOX.csv	mse 0.34567075000000097,	r2 -0.7949208839260733,	mae: 0.5061666666666671
PKSAX.csv	mse 4.802275002502562,	r2 0.6611029626123403,	mae: 1.7999998125000012
PKTZX.csv	mse 0.07636188000000038,	r2 -3.424345325801066,	mae: 0.23140000000000072
PLDTX.csv	mse 0.004568750000000006,	r2 0.9545369295129997,	mae: 0.050000000000000155
PLGAX.csv	mse 1.508252188800397,	r2 0.843465703296646,	mae: 1.0580000799999987
PLTHX.csv	mse 0.6710666590477146,	r2 0.09661368524243752,	mae: 0.6990476190476193
PMBAX.csv	mse 0.07792187500000006,	r2 0.9051480979217029,	mae: 0.2209375
PMBMX.csv	mse 3.2795676268769367,	r2 0.7735019006020406,	mae: 1.5431248124999994
PMZAX.csv	mse 0.019230769230769232,	r2 0.9479881204867192,	mae: 0.10538461538461547
PNMQX.csv	mse 0.043869230769230584,	r2 -0.16791115311908955,	mae: 0.16692307692307637
PONCX.csv	mse 0.03850937500000006,	r2 0.927396453190361,	mae: 0.14718749999999997
POPFX.csv	mse 1.0839808631260621,	r2 0.4238511524608951,	mae: 0.9174998124999997
POSAX.csv	mse 0.2330562499999998,	r2 0.8178669988033314,	mae: 0.42500000000000016
POVYX.csv	mse 1.4371936525007822,	r2 0.8719379603996467,	mae: 1.0093750937500006
PPSJX.csv	mse 0.039506249999999965,	r2 0.9376454940783535,	mae: 0.14187499999999992
PPZAX.csv	mse 0.2259149999999997,	r2 0.2797748609020081,	mae: 0.3894999999999996
PQNAX.csv	mse 4.9244779462519315,	r2 0.7477238214936122,	mae: 1.6684375
PREKX.csv	mse 1.4194244776482934,	r2 -0.5251622032731789,	mae: 0.9129412352941175
PRPAX.csv	mse 0.13019130434782603,	r2 -0.2074701600347839,	mae: 0.2860869565217391
PRREX.csv	mse 0.0060499999999999955,	r2 0.90817527032367,	mae: 0.0626923076923078
PRRJX.csv	mse 0.9299682494748412,	r2 0.06659514570431113,	mae: 0.7526315789473687
PRRZX.csv	mse 0.9290154700010951,	r2 0.8775975342226762,	mae: 0.7003124062500006
PRTFX.csv	mse 0.3104333333333334,	r2 -0.7246148438370728,	mae: 0.4733333333333334
PRTRX.csv	mse 0.30820555555555523,	r2 -0.7133577203409607,	mae: 0.47388888888888864
PSDLX.csv	mse 0.00019999999999999784,	r2 0.8400489646026745,	mae: 0.009999999999999978
PSICX.csv	mse 5.242118353128845,	r2 0.7826177635054783,	mae: 1.8775000937500004
PSTQX.csv	mse 0.015607407407407448,	r2 0.917307091306844,	mae: 0.1000000000000001
PTEBX.csv	mse 0.05224687499999997,	r2 0.9132741985683163,	mae: 0.18031249999999988
PTTIX.csv	mse 0.2443166666666673,	r2 -2.272950545156847,	mae: 0.41833333333333417
PUVCX.csv	mse 4.073610240627842,	r2 0.8766699801017742,	mae: 1.6924994687499992
PVIVX.csv	mse 9.687473348753912,	r2 0.5553207682126631,	mae: 2.61125003125
PWEAX.csv	mse 0.47660001875021824,	r2 0.9184441675480222,	mae: 0.5487499687499997
PWJDX.csv	mse 2.111462707273006,	r2 -0.29934058117741924,	mae: 1.1390908181818198
PXBZX.csv	mse 0.058899999999999966,	r2 0.3120383255389527,	mae: 0.15874999999999995
PYCRX.csv	mse 0.021159374999999973,	r2 0.8646421799985633,	mae: 0.11406250000000007
PZVMX.csv	mse 1.209909202727681,	r2 0.002413495010530231,	mae: 0.8909093181818178
QFFRX.csv	mse 0.1563454545454543,	r2 -1.6764664270960075,	mae: 0.33454545454545426
QILGX.csv	mse 3.317134732500713,	r2 0.8034194413654768,	mae: 1.4690625937499995
QRSAX.csv	mse 1.7765167966713327,	r2 0.06121009160823254,	mae: 1.081667666666667
QUSVX.csv	mse 0.7173781587508753,	r2 0.3623867859768308,	mae: 0.7228125625
RAAEX.csv	mse 0.005833333333333352,	r2 0.7577409876822234,	mae: 0.05857142857142876
RALUX.csv	mse 0.2580761904761904,	r2 0.2491856011378497,	mae: 0.4333333333333331
RASCX.csv	mse 0.19928571428571418,	r2 0.36921411766056944,	mae: 0.376190476190476
RBAAX.csv	mse 0.35664399851933387,	r2 0.7839428642097763,	mae: 0.5088885925925929
RBLAX.csv	mse 0.15503749999999997,	r2 0.9108259940690487,	mae: 0.3099999999999999
RBMTX.csv	mse 0.9780032018755004,	r2 0.8125387778301119,	mae: 0.8359375625000004
RBOHX.csv	mse 0.04452222222222222,	r2 0.4329092824681967,	mae: 0.17444444444444457
RCBGX.csv	mse 0.07585882352941187,	r2 -0.05071651090342666,	mae: 0.23529411764705893
RCGHX.csv	mse 2.143894240001186,	r2 0.8871687459313009,	mae: 1.0168753124999996
RCKSX.csv	mse 0.39444654375043725,	r2 0.8398257141080503,	mae: 0.5409371874999997
RCMTX.csv	mse 1.00665603250075,	r2 0.8078904137865579,	mae: 0.8481248125000004
RDGTX.csv	mse 0.5641811700006569,	r2 0.8026609732513503,	mae: 0.6325000312500004
RDITX.csv	mse 0.6437034187508132,	r2 0.8024101090825012,	mae: 0.6753127499999997
RDPSX.csv	mse 0.33952173250043816,	r2 0.7842438664523661,	mae: 0.4378125000000005
RELCX.csv	mse 0.271503125,	r2 0.8324712424810091,	mae: 0.4409375
RGAEX.csv	mse 12.984915110630379,	r2 0.8549531392886283,	mae: 3.02687525
RGFTX.csv	mse 0.18802666666666626,	r2 -0.41887405002582145,	mae: 0.38399999999999973
RGISX.csv	mse 0.17795806451612906,	r2 0.6134043480501772,	mae: 0.3622580645161289
RGIVX.csv	mse 0.5578444444444438,	r2 0.3948769559439912,	mae: 0.6533333333333328
RGVFX.csv	mse 0.0684375000000001,	r2 0.9126090282804815,	mae: 0.20562500000000028
RGWCX.csv	mse 1.1310440631254688,	r2 0.8564996681291156,	mae: 0.9168750937499999
RHJSX.csv	mse 4.538750186251061,	r2 0.8825355575689348,	mae: 1.7024999375000007
RHYAX.csv	mse 0.05543478260869561,	r2 0.7633889957527017,	mae: 0.18695652173913038
RIDBX.csv	mse 0.5509774756258123,	r2 0.7262521410793235,	mae: 0.6371870625
RMLRX.csv	mse 0.09063125000000008,	r2 0.915589775316023,	mae: 0.23312500000000036
RMLVX.csv	mse 0.09441904761904735,	r2 0.5048835301252108,	mae: 0.25142857142857106
RNEBX.csv	mse 12.91977952096089,	r2 0.3941883012359525,	mae: 3.0466667142857125
RPCCX.csv	mse 0.052050000000000006,	r2 0.9361956421807484,	mae: 0.1756250000000001
RPFCX.csv	mse 4.464278650002347,	r2 0.6056799118070757,	mae: 1.8112492812499998
RPGRX.csv	mse 0.32047504416670836,	r2 0.7295867667811229,	mae: 0.47333337500000017
RPIHX.csv	mse 0.06022000000000015,	r2 0.6810651639691543,	mae: 0.19300000000000006
RPTTX.csv	mse 4.150774226668529,	r2 -0.23014132480962557,	mae: 1.7120001333333326
RVACX.csv	mse 1.2360656100010003,	r2 0.6099492870703908,	mae: 0.9834375625000001
RWDYX.csv	mse 0.12736956521739157,	r2 0.7255420237999216,	mae: 0.2647826086956524
RWGIX.csv	mse 0.0896322580645162,	r2 0.8365988299301144,	mae: 0.24451612903225808
RYCGX.csv	mse 4.679975678752077,	r2 0.9117941460137042,	mae: 1.7406249687499953
RYCOX.csv	mse 10.133157782502849,	r2 0.7892235501469045,	mae: 2.5759376562500007
RYFCX.csv	mse 28.262657808757407,	r2 0.8235769083282877,	mae: 3.8743754999999975
RYMVX.csv	mse 23.003358800632363,	r2 -0.021922407298513136,	mae: 3.9256248124999997
RYRRX.csv	mse 8.794677540628058,	r2 0.8720443214381697,	mae: 2.5006246250000004
RYTLX.csv	mse 5.11848127875281,	r2 0.8534067930137352,	mae: 1.8856253125000002
RYVPX.csv	mse 0.6430312500000002,	r2 0.925849629805011,	mae: 0.56
RYWCX.csv	mse 29.633790344379232,	r2 0.9224192138671052,	mae: 3.0803122812500012
RYWDX.csv	mse 5.501331476878982,	r2 0.9150776973355713,	mae: 1.7959380624999963
SACAX.csv	mse 0.9807313375006877,	r2 0.8209501020659992,	mae: 0.8356250625000001
SACEX.csv	mse 0.6395722222222183,	r2 0.3852253945706686,	mae: 0.6016666666666642
SAVCX.csv	mse 0.038078124999999755,	r2 0.9409070924977078,	mae: 0.15593749999999929
SBQAX.csv	mse 0.3319249999999998,	r2 -0.15022247008802614,	mae: 0.4949999999999998
SBTYX.csv	mse 0.008821874999999995,	r2 0.8955136182989966,	mae: 0.07406249999999995
SCBCX.csv	mse 0.2316937968753751,	r2 0.8786489418653719,	mae: 0.3768750000000001
SDCAX.csv	mse 0.36522222222222145,	r2 0.1389251918884401,	mae: 0.4866666666666661
SDGCX.csv	mse 25.235235806261453,	r2 0.8544621506572749,	mae: 4.282500718750001
SDGIX.csv	mse 0.1530905031258751,	r2 0.9340386517397641,	mae: 0.2996873124999999
SEITX.csv	mse 0.30495625000000015,	r2 0.8781022141994991,	mae: 0.47625
SETAX.csv	mse 0.8758065275007505,	r2 0.7540097675728737,	mae: 0.8200001250000004
SFCIX.csv	mse 0.01048437499999999,	r2 0.9146828739538004,	mae: 0.07718749999999985
SFEPX.csv	mse 4.498085815000503,	r2 0.6013563194636471,	mae: 1.3945000000000003
SFFIX.csv	mse 0.12414999999999987,	r2 -0.025844656628717155,	mae: 0.28500000000000014
SFITX.csv	mse 0.009240625,	r2 0.9243228371898103,	mae: 0.07093749999999982
SFVTX.csv	mse 1.2794600640003941,	r2 0.031867375312230384,	mae: 0.9939999999999977
SGFCX.csv	mse 7.874939913574537,	r2 0.8467233288636726,	mae: 2.1292857499999998
SGYAX.csv	mse 0.03060624999999983,	r2 0.9426189303994916,	mae: 0.1262499999999999
SHDAX.csv	mse 0.0014812499999999962,	r2 0.8929509076024055,	mae: 0.028749999999999998
SHPAX.csv	mse 0.7557530750005943,	r2 -0.021373303978746483,	mae: 0.7121875937500004
SHYMX.csv	mse 0.00344499999999994,	r2 -0.03143712574848778,	mae: 0.04849999999999932
SICWX.csv	mse 5.710928845627903,	r2 0.6994609959796538,	mae: 2.154999468749998
SIFAX.csv	mse 0.06733703703703683,	r2 0.7589737873983512,	mae: 0.1670370370370371
SIGIX.csv	mse 0.32134444444444404,	r2 0.7965796461637056,	mae: 0.47296296296296264
SIRRX.csv	mse 0.12240632625100009,	r2 0.8977396201065158,	mae: 0.2656251249999997
SLASX.csv	mse 4.288496269377791,	r2 0.8767227186871707,	mae: 1.7490624062500013
SLGRX.csv	mse 9.219009200005006,	r2 -0.8486630566063744,	mae: 2.588572428571431
SLGYX.csv	mse 2.7047497993756875,	r2 0.8536560010938896,	mae: 1.2581249375
SLVAX.csv	mse 1.7526804987509377,	r2 -0.16055435228719728,	mae: 1.1174996875
SLVIX.csv	mse 1.9392994781277817,	r2 -0.19264965855453586,	mae: 1.1743749687499996
SLVYX.csv	mse 2.2093323856260323,	r2 0.7621073347597246,	mae: 1.13750034375
SMASX.csv	mse 0.0029666666666666765,	r2 -0.528443649373882,	mae: 0.0433333333333333
SMBPX.csv	mse 0.0016687499999999877,	r2 0.9293358696551159,	mae: 0.02999999999999986
SMCRX.csv	mse 0.008342857142857204,	r2 0.0510677808727934,	mae: 0.06857142857142888
SMDOX.csv	mse 0.6699,	r2 -0.11778734753762654,	mae: 0.6912500000000001
SMECX.csv	mse 0.40085312500000014,	r2 0.9091574936576012,	mae: 0.4609375000000001
SMMCX.csv	mse 0.08411245250028127,	r2 0.9061702814796212,	mae: 0.22999990625000005
SNSDX.csv	mse 0.005518750000000009,	r2 0.9482458614639007,	mae: 0.05125000000000007
SORLX.csv	mse 0.027937499999999862,	r2 0.9033129051653314,	mae: 0.12874999999999948
SPFRX.csv	mse 0.015972727272727187,	r2 0.8967107170580703,	mae: 0.08363636363636323
SPIDX.csv	mse 4.635129094377847,	r2 0.4636424870607908,	mae: 1.9281244687500005
SPNNX.csv	mse 0.014659999999999979,	r2 -0.06695778748180348,	mae: 0.09799999999999995
SSCPX.csv	mse 0.25783437500000017,	r2 0.8610319481499447,	mae: 0.3834375
SSCVX.csv	mse 1.2679189893759997,	r2 0.5733645497305049,	mae: 0.9637501249999999
SSGJX.csv	mse 25.11888064381867,	r2 0.33219608395023914,	mae: 4.323334571428572
SSIFX.csv	mse 1.1532974593759047,	r2 0.7877092126511833,	mae: 0.9140626562499995
SSIQX.csv	mse 0.28749545454545433,	r2 0.39102021809829934,	mae: 0.4504545454545453
SSMHX.csv	mse 260.84940324638364,	r2 -0.198639677385116,	mae: 14.174735526315786
SSMMX.csv	mse 0.10604615384615403,	r2 -0.30896315989365974,	mae: 0.25230769230769334
SSVCX.csv	mse 0.6215906249999992,	r2 -0.4140696316916046,	mae: 0.6828124999999996
STEYX.csv	mse 0.3567222222222217,	r2 -0.23530788641982014,	mae: 0.4844444444444442
STIKX.csv	mse 0.0053857142857142645,	r2 0.7960307100408787,	mae: 0.059523809523809354
STMKX.csv	mse 0.17977283818309028,	r2 0.20544606222470907,	mae: 0.3390910909090892
STMUX.csv	mse 0.00022999999999999375,	r2 0.16666666666667962,	mae: 0.012999999999999812
STRSX.csv	mse 2.7199601707701557,	r2 -0.24974887785768574,	mae: 1.3807689230769236
SUVCX.csv	mse 0.40808749999999994,	r2 0.6423931430251655,	mae: 0.5462499999999999
SVFYX.csv	mse 14.649134597155818,	r2 -0.6236484973073191,	mae: 3.224762095238096
SWHYX.csv	mse 0.02562857142857139,	r2 0.10555555555555574,	mae: 0.12285714285714253
SWRLX.csv	mse 0.5175032512505628,	r2 0.8770956582540976,	mae: 0.6040626875000001
TAISX.csv	mse 0.3018187499999995,	r2 -0.6507627227278523,	mae: 0.4568749999999997
TALRX.csv	mse 0.31528666666666677,	r2 -0.7152794904902142,	mae: 0.43000000000000005
TAREX.csv	mse 1.6338054987513142,	r2 0.8644624863213863,	mae: 1.1562498125000003
TASCX.csv	mse 1.082156705625721,	r2 0.025421445434039125,	mae: 0.9162502187500009
TASZX.csv	mse 1.3067236923088479,	r2 -0.2809825185368544,	mae: 0.9830771538461545
TBAYX.csv	mse 0.030300000000000472,	r2 0.29691850751808935,	mae: 0.15400000000000133
TBLIX.csv	mse 1.2087215281271524,	r2 0.7955241201499135,	mae: 0.9371873437499993
TBMBX.csv	mse 0.030096875000000065,	r2 0.9102251595132339,	mae: 0.13656249999999986
TBWIX.csv	mse 0.7577208231587376,	r2 0.3678078613759178,	mae: 0.7131575789473688
TCLFX.csv	mse 0.19354991437512492,	r2 0.8907852490852731,	mae: 0.36624987499999984
TCTRX.csv	mse 0.003359374999999978,	r2 0.9555407932608118,	mae: 0.0459374999999998
TFBYX.csv	mse 0.0010624999999999947,	r2 -0.8478260869564986,	mae: 0.02625000000000033
TFEQX.csv	mse 0.5248906550001244,	r2 0.9080628340296364,	mae: 0.5646874999999996
TGCNX.csv	mse 4.305231640001969,	r2 0.9047259024392131,	mae: 1.6624999687499995
TGTRX.csv	mse 0.07753125000000038,	r2 0.9343296382174504,	mae: 0.2137500000000003
TIBLX.csv	mse 0.05267058823529404,	r2 0.4968266141295009,	mae: 0.1658823529411763
TLHIX.csv	mse 0.5505713306259695,	r2 0.7868592708911575,	mae: 0.6171872187500009
TLIPX.csv	mse 0.1693093750003441,	r2 0.8707497040554576,	mae: 0.32968740625000015
TLRAX.csv	mse 0.04237812500000004,	r2 0.9396918999208403,	mae: 0.16343750000000007
TMCIX.csv	mse 1.0892592456254069,	r2 0.8351009162983428,	mae: 0.8146874687500001
TMFSX.csv	mse 2.0795501318759353,	r2 -0.038449799275235286,	mae: 1.2168750624999993
TPIAX.csv	mse 0.3189156249999998,	r2 0.7424175487872742,	mae: 0.47343750000000046
TQSIX.csv	mse 1.4049495933343907,	r2 -1.1625992027640524,	mae: 1.0105551666666668
TRBUX.csv	mse 0.0002782608695652194,	r2 0.8506190379541289,	mae: 0.013913043478261075
TRDFX.csv	mse 1.0608220831255624,	r2 0.8407254359161872,	mae: 0.7565625625
TRGGX.csv	mse 0.6964382600006164,	r2 0.05852556473401582,	mae: 0.7099998461538466
TRPIX.csv	mse 4.248728435794165,	r2 0.14305199118930134,	mae: 1.704736368421055
TRPNX.csv	mse 0.6602997284212622,	r2 -0.060384679156795906,	mae: 0.6899997894736839
TRRLX.csv	mse 0.4833953818182258,	r2 0.5086186444720078,	mae: 0.584090863636363
TRSGX.csv	mse 2.5037849431285006,	r2 0.8979490215734731,	mae: 1.3303127500000003
TRTZX.csv	mse 1.9056112375009993,	r2 -0.3355439009143324,	mae: 1.2037494999999994
TRZDX.csv	mse 4.98735468333849,	r2 -0.5664657519559941,	mae: 2.0183344999999995
TSLFX.csv	mse 0.3304266666666668,	r2 0.17800676646838942,	mae: 0.45199999999999985
TSMAX.csv	mse 0.159475,	r2 0.908618778872726,	mae: 0.32499999999999996
TSMEX.csv	mse 0.6372176470588239,	r2 -1.0481611072060941,	mae: 0.671176470588235
TSNAX.csv	mse 1.358102934666833,	r2 0.9339589838268493,	mae: 0.9483331666666669
TTDAX.csv	mse 0.19788888888888898,	r2 0.11460088269248825,	mae: 0.38
TTIFX.csv	mse 0.015049999999999897,	r2 0.1813297967991413,	mae: 0.10681818181818156
TUIFX.csv	mse 0.006758333333333327,	r2 0.884004767580453,	mae: 0.06916666666666653
TVIDX.csv	mse 0.39737333333333347,	r2 0.8619697892472321,	mae: 0.48133333333333345
TVOYX.csv	mse 2.7356163200015033,	r2 -0.5106966319368811,	mae: 1.4596665666666682
UAIFX.csv	mse 1.4229136690333883,	r2 0.8153911443159272,	mae: 1.0235486774193552
UBVAX.csv	mse 20.686553983134495,	r2 -0.3411243166435811,	mae: 3.931875656250003
UBVUX.csv	mse 27.979986788008475,	r2 -0.6838519500797131,	mae: 4.783332733333334
UGLSX.csv	mse 15.306300194488891,	r2 0.8435708523378214,	mae: 3.483793862068967
UGSDX.csv	mse 4.7826086956522785e-05,	r2 0.8259972489683597,	mae: 0.003913043478261056
UIPMX.csv	mse 2.877468117501219,	r2 0.4459098074247261,	mae: 1.4524997812500002
UNAVX.csv	mse 0.34412168857199943,	r2 0.5989660732691457,	mae: 0.48214314285714316
